Flight_ID,Predicted_Delay_Prob,Actual_Delay
45269,0.9997526,1
340336,0.9999418,1
18803,0.9999764,1
370338,0.99961483,1
275781,0.9999305,1
492029,0.99962044,1
303345,0.9997315,1
365831,0.99990046,1
37430,0.99994326,1
13261,0.9999732,1
263384,0.99996877,1
17169,0.9999424,1
479627,0.99992573,1
417858,0.99936646,1
468483,0.99955195,1
88558,0.99993944,1
493550,0.99992967,1
223812,0.99997365,1
430132,0.9999002,1
180759,0.99968004,1
234020,0.999907,1
219710,0.99978834,1
373704,0.99991965,1
332715,0.9985184,1
283269,0.9999527,1
39473,0.99993944,1
383353,0.99296737,1
332383,0.99993753,1
109637,0.9998747,1
478911,0.99927574,1
374992,0.9996201,1
488918,0.9998919,1
193204,0.99771225,1
321238,0.9962876,1
129922,0.99965274,1
291818,0.9986499,1
427463,0.99984694,1
93075,0.99993443,1
410212,0.999897,1
139892,0.9998822,1
144087,0.99876225,1
358853,0.999897,1
64712,0.99987113,1
429644,0.9999312,1
484891,0.9999175,1
335004,0.9998641,1
363083,0.9999188,1
230239,0.99979347,1
262532,0.99975556,1
140310,0.9999646,1
220392,0.9856446,1
381595,0.99196106,1
256428,0.9999548,1
494611,0.9998667,1
238828,0.9998945,1
334425,0.9998534,1
324895,0.9999019,1
321221,0.9998807,1
315967,0.9910732,1
343031,0.99976987,1
486443,0.9996915,1
481432,0.9999156,1
171909,0.99916947,1
3543,0.9990752,1
322751,0.9999337,1
151054,0.99996936,1
278857,0.99980634,1
327767,0.99921966,1
437996,0.9997354,1
186616,0.99576277,1
8734,0.99990606,1
87670,0.9999064,1
144487,0.9977059,1
27842,0.9998771,1
308428,0.9986852,1
499015,0.99997187,1
145484,0.9996068,1
165776,0.9999484,1
466976,0.9999192,1
334490,0.99956053,1
327937,0.99925333,1
309880,0.9999511,1
460797,0.99988186,1
443208,0.9995383,1
286308,0.99997354,1
364081,0.999876,1
96971,0.999918,1
37666,0.9992471,1
379693,0.99974555,1
116015,0.9999461,1
294343,0.9998441,1
155036,0.9999746,1
228145,0.9999696,1
64023,0.9998179,1
62160,0.9440289,1
128950,0.9991289,1
186152,0.99985313,1
99028,0.9987637,1
443795,0.99989307,1
104507,0.9999225,1
98560,0.9990357,1
445003,0.9998883,1
447370,0.9999459,1
454388,0.99989605,1
495412,0.99989855,1
9539,0.9998784,1
62887,0.9999492,1
69496,0.99975127,1
13117,0.9946807,1
165038,0.99985445,1
122388,0.9998584,1
316104,0.99665004,1
155936,0.9999275,1
87905,0.9996408,1
56148,0.99997175,1
206847,0.99972576,1
62739,0.9998235,1
75216,0.99976224,1
415088,0.999624,1
302460,0.99985623,1
282919,0.9996433,1
379887,0.9999589,1
83723,0.99995387,1
111751,0.99774206,1
263135,0.9998714,1
343040,0.9997973,1
205244,0.9996629,1
490384,0.9998584,1
120948,0.9998815,1
312032,0.999605,1
241711,0.9998104,1
147031,0.99988425,1
469914,0.9999143,1
21397,0.9990212,1
105710,0.99997425,1
257308,0.9999678,1
409167,0.99992573,1
95304,0.99961925,1
399752,0.9997545,1
270434,0.9998841,1
364704,0.99974126,1
245391,0.99994075,1
346792,0.99988675,1
110983,0.99971384,1
422356,0.9999335,1
449587,0.9999119,1
187150,0.99993587,1
402254,0.997528,1
313163,0.99988747,1
470698,0.9999722,1
448736,0.9978975,1
31369,0.99873537,1
404150,0.99978155,1
140281,0.9996898,1
399813,0.9998982,1
357048,0.99987257,1
361936,0.99996424,1
457278,0.9993573,1
487789,0.99997056,1
456493,0.9993273,1
174532,0.999902,1
244299,0.99987423,1
285494,0.99996734,1
173892,0.99987626,1
321131,0.999696,1
238899,0.99983907,1
258156,0.9999026,1
292797,0.9995751,1
57629,0.99994624,1
315447,0.99987984,1
200951,0.99993455,1
278724,0.9997198,1
498105,0.9999223,1
78758,0.99990416,1
186860,0.9988606,1
427059,0.9999218,1
115752,0.9999269,1
300515,0.9973158,1
463374,0.9999734,1
335695,0.9996118,1
322983,0.9999707,1
343879,0.9997787,1
84829,0.99957067,1
217483,0.99989915,1
161354,0.9999553,1
252094,0.99982256,1
24477,0.99972206,1
80828,0.99989235,1
419091,0.9999368,1
232712,0.9997092,1
268319,0.9998822,1
464441,0.9987676,1
63206,0.9999418,1
3876,0.9999614,1
176070,0.9999213,1
216646,0.9998702,1
415864,0.9998574,1
13456,0.9999542,1
387764,0.9999268,1
234907,0.9999615,1
225752,0.9999094,1
168858,0.9985714,1
262328,0.99994195,1
286197,0.9998338,1
289510,0.99971205,1
457021,0.9999577,1
198070,0.999879,1
129350,0.9999721,1
29173,0.9999665,1
53408,0.9998826,1
146915,0.999841,1
302077,0.9998838,1
327783,0.9994276,1
109022,0.9999522,1
175405,0.99968016,1
471905,0.99975175,1
20405,0.99991035,1
471191,0.9998117,1
204768,0.99989533,1
276271,0.9999298,1
23078,0.99978584,1
375117,0.9999504,1
433071,0.9999759,1
63433,0.9999424,1
39470,0.999931,1
251346,0.9998487,1
369392,0.99989736,1
266498,0.9999286,1
163978,0.999902,1
83302,0.9999325,1
41761,0.9998085,1
204589,0.99993336,1
83971,0.99963534,1
329390,0.99983394,1
140328,0.9998878,1
428100,0.9999348,1
414879,0.9999713,1
19728,0.99994016,1
81988,0.9999782,1
165033,0.9981591,1
270358,0.99977905,1
34514,0.9999186,1
13350,0.99996257,1
221868,0.9999515,1
466469,0.99992716,1
16968,0.99980086,1
96425,0.99992776,1
477384,0.999703,1
446063,0.99954164,1
415990,0.92795914,1
475804,0.99991536,1
64945,0.99461335,1
387675,0.9999645,1
394278,0.9997789,1
280028,0.99992657,1
162649,0.99993694,1
258515,0.9998745,1
46874,0.999655,1
269844,0.99992657,1
72643,0.9999682,1
463060,0.9999746,1
401758,0.9995467,1
454956,0.9993332,1
294057,0.9998684,1
407295,0.9998228,1
178491,0.9997745,1
130965,0.9983205,1
399844,0.9999366,1
321046,0.99997437,1
69989,0.9985386,1
358593,0.99997175,1
87706,0.99953294,1
385223,0.9999224,1
66731,0.9998696,1
242703,0.99987674,1
221283,0.9998424,1
276331,0.99996006,1
294785,0.9998653,1
146627,0.99994564,1
98425,0.993258,1
331512,0.9998822,1
482312,0.9966486,1
6640,0.98761404,1
5806,0.99950767,1
126210,0.9995115,1
439432,0.9998864,1
475485,0.99994755,1
302904,0.9999522,1
152108,0.9998592,1
487205,0.9998419,1
427224,0.9999347,1
195235,0.99993134,1
481826,0.9999275,1
89827,0.999974,1
290536,0.999686,1
379872,0.9998883,1
196282,0.99982125,1
213368,0.9998627,1
66365,0.9999654,1
99981,0.99995255,1
437913,0.99970204,1
318238,0.97515184,1
185252,0.9992537,1
282916,0.99987805,1
290440,0.9997192,1
496644,0.9990803,1
465310,0.9995958,1
334263,0.9996076,1
116231,0.9997898,1
388309,0.9999542,1
156751,0.9998969,1
28887,0.9998677,1
175053,0.9995498,1
298022,0.99991953,1
30226,0.99957436,1
216006,0.99934775,1
165783,0.999694,1
252663,0.99989116,1
492458,0.99990344,1
276549,0.99991655,1
301556,0.922374,1
199116,0.99984896,1
443910,0.9998105,1
24764,0.9999447,1
395486,0.99993443,1
384923,0.9998883,1
217787,0.99987984,1
393646,0.99966264,1
254529,0.9997831,1
474656,0.99986994,1
218875,0.9999336,1
274211,0.99914014,1
305830,0.99992967,1
148889,0.99992514,1
109350,0.9874665,1
498431,0.9989128,1
131548,0.9994802,1
11784,0.99941933,1
5307,0.99976057,1
147839,0.9999546,1
373691,0.9999194,1
74505,0.99994576,1
470871,0.9998609,1
125822,0.9984289,1
157257,0.9995284,1
44182,0.99990785,1
461865,0.99985504,1
379760,0.99997485,1
238210,0.99996555,1
470599,0.99988604,1
2594,0.99997175,1
481090,0.99993503,1
22825,0.9998455,1
55939,0.99993396,1
426347,0.9998393,1
169027,0.99960774,1
109888,0.9999697,1
123997,0.9998173,1
331846,0.999933,1
633,0.9999504,1
412892,0.99994445,1
81770,0.9998884,1
19175,0.9431007,1
124986,0.9998456,1
157443,0.9998827,1
481674,0.9998653,1
417804,0.9999709,1
128667,0.9999577,1
366280,0.9999628,1
359329,0.99987507,1
355976,0.9999089,1
347787,0.9999732,1
301897,0.9986926,1
338691,0.9999399,1
290479,0.99743444,1
184474,0.99993765,1
387271,0.99933416,1
302501,0.9976617,1
469007,0.9994248,1
379072,0.9998697,1
457072,0.99993885,1
437579,0.9999747,1
15550,0.9999273,1
164115,0.9999751,1
424357,0.99988043,1
336683,0.99997663,1
441136,0.99963784,1
213297,0.9998197,1
78426,0.99953973,1
55496,0.99993455,1
52291,0.999969,1
109722,0.9999324,1
386124,0.9999043,1
126086,0.99991417,1
366727,0.9999105,1
248800,0.999663,1
284721,0.9998925,1
460334,0.99853945,1
135068,0.9944284,1
202853,0.99936193,1
140939,0.99997413,1
340646,0.99989974,1
128474,0.9998609,1
152722,0.99887913,1
491050,0.999972,1
410882,0.99987376,1
495439,0.99995553,1
156367,0.999871,1
324098,0.9999503,1
445303,0.999951,1
242156,0.9992231,1
356445,0.9997706,1
414523,0.9998903,1
409853,0.9996798,1
58942,0.99979573,1
373783,0.99987566,1
327713,0.99986005,1
365067,0.9865914,1
191376,0.9998815,1
250513,0.99981874,1
85415,0.99986064,1
492445,0.9991386,1
179442,0.99993527,1
328104,0.99897325,1
359257,0.9994205,1
482755,0.99985576,1
101058,0.9999492,1
91684,0.99990916,1
122141,0.99988437,1
161946,0.9999732,1
308762,0.99918634,1
452738,0.99989724,1
334941,0.99438137,1
244529,0.99993336,1
186359,0.9995338,1
286765,0.99976367,1
299375,0.9999045,1
266183,0.99988866,1
461651,0.9999038,1
308031,0.9997137,1
461190,0.9999716,1
67952,0.99985635,1
148757,0.99985445,1
10310,0.9999025,1
200831,0.9999027,1
141870,0.99972886,1
239217,0.9999628,1
291505,0.99908626,1
73043,0.99988925,1
324291,0.9999397,1
328132,0.9999697,1
497839,0.99966335,1
96665,0.99991274,1
122711,0.99892956,1
305001,0.9999702,1
488937,0.999938,1
15717,0.9999138,1
463944,0.999864,1
8880,0.99991524,1
240129,0.99988484,1
200147,0.9998368,1
110955,0.9998895,1
144593,0.9989241,1
469461,0.99920636,1
420852,0.99995625,1
118809,0.9998487,1
475726,0.99906546,1
222736,0.999889,1
301241,0.9998939,1
425248,0.9945168,1
46880,0.9989686,1
184315,0.99802727,1
291546,0.9999628,1
297647,0.9998784,1
493370,0.99987495,1
469586,0.99927825,1
202073,0.99989474,1
265531,0.9994184,1
463692,0.99941564,1
37532,0.99975485,1
94427,0.9999659,1
397963,0.99988043,1
497187,0.99994206,1
477370,0.9997187,1
98184,0.99985874,1
108432,0.99986434,1
144905,0.99997306,1
97926,0.999933,1
74042,0.9998054,1
208566,0.99992883,1
442079,0.99986553,1
93652,0.99984586,1
353578,0.9988471,1
61932,0.99993825,1
24390,0.9999553,1
41758,0.99991846,1
320724,0.9997881,1
191228,0.999948,1
326957,0.99997056,1
383244,0.99941695,1
8126,0.99996805,1
129386,0.99987745,1
82299,0.9998934,1
489134,0.999271,1
464177,0.999925,1
495601,0.9999696,1
177635,0.9995003,1
496696,0.9998964,1
68480,0.9998543,1
428759,0.9995084,1
392018,0.9999585,1
129189,0.9999263,1
141141,0.9999291,1
462019,0.9995345,1
116863,0.9997943,1
43367,0.9999732,1
77179,0.9999442,1
114539,0.99855095,1
53035,0.9997625,1
388998,0.9999423,1
353163,0.9999157,1
26764,0.9746128,1
287555,0.99970526,1
475285,0.99954456,1
407067,0.9999485,1
489120,0.99962103,1
260025,0.97424424,1
122253,0.99985504,1
442916,0.9999608,1
446129,0.99987614,1
51618,0.99978286,1
459669,0.9998405,1
204859,0.9998828,1
497979,0.9999652,1
73076,0.9998222,1
379964,0.9998037,1
294467,0.9991374,1
243497,0.9998691,1
297797,0.9998442,1
114438,0.9988481,1
335213,0.99974376,1
225801,0.9998149,1
186896,0.99993336,1
299047,0.999877,1
251380,0.99953103,1
337596,0.9951422,1
169215,0.9997776,1
25867,0.9998883,1
60717,0.9989899,1
124513,0.9974704,1
166407,0.99987173,1
410246,0.99924743,1
233563,0.9999378,1
130628,0.9999764,1
192829,0.9998406,1
483933,0.99979204,1
273935,0.9999182,1
95546,0.99969554,1
183644,0.9999286,1
96517,0.9999335,1
48351,0.9995832,1
226919,0.9986865,1
282985,0.99986374,1
492671,0.9996057,1
273817,0.9997633,1
392654,0.99991333,1
475038,0.99957937,1
449102,0.9999449,1
73645,0.99988604,1
13363,0.9996136,1
161514,0.9998012,1
29066,0.99996805,1
71553,0.9997763,1
327073,0.9999285,1
386429,0.9945844,1
371247,0.9964819,1
130288,0.9997706,1
376515,0.9998772,1
75560,0.9999442,1
5060,0.99997246,1
16686,0.99997425,1
125969,0.99911684,1
135040,0.99992096,1
14731,0.9996985,1
424770,0.99975747,1
353931,0.9999262,1
135194,0.9996736,1
341557,0.99990976,1
195205,0.9234386,1
216771,0.9999063,1
221433,0.9997814,1
493487,0.99997187,1
365781,0.9999459,1
496752,0.9999331,1
352653,0.99969304,1
473969,0.9999746,1
254433,0.99989927,1
383825,0.9998472,1
180584,0.9997683,1
316650,0.99993026,1
82244,0.9994505,1
470535,0.9999541,1
399651,0.9998826,1
205433,0.9996246,1
466394,0.99848795,1
445017,0.9999659,1
399252,0.99995315,1
248559,0.99997723,1
255674,0.9990583,1
192546,0.99978095,1
3108,0.99964297,1
29506,0.99979454,1
607,0.9997898,1
398727,0.9999131,1
447705,0.99990356,1
479890,0.99992204,1
359363,0.9998795,1
342807,0.9997116,1
285404,0.9999167,1
310310,0.99991965,1
149675,0.9997795,1
95155,0.99952996,1
167177,0.9994518,1
182434,0.9900086,1
452799,0.99979967,1
437439,0.99988246,1
413319,0.99941957,1
349968,0.9997347,1
39975,0.99994135,1
115078,0.9986708,1
319413,0.99976367,1
216721,0.9999182,1
57960,0.9998548,1
371329,0.99885726,1
446972,0.999974,1
45819,0.9999223,1
244913,0.99988604,1
8773,0.99946254,1
170641,0.9998951,1
48393,0.9985967,1
196174,0.9998123,1
23379,0.999453,1
405333,0.9999436,1
258746,0.9999107,1
262735,0.99980515,1
192187,0.9998062,1
169548,0.99959415,1
98819,0.99949527,1
269822,0.9995987,1
362443,0.9999263,1
95062,0.99997234,1
407484,0.99990284,1
46367,0.9999435,1
258070,0.9999379,1
157933,0.999887,1
452970,0.99994767,1
243843,0.99992645,1
309119,0.99995553,1
224744,0.99959415,1
84466,0.9999602,1
245980,0.99987817,1
350230,0.99985695,1
205847,0.9999722,1
289151,0.9997595,1
459372,0.9995969,1
181521,0.999972,1
452068,0.99949384,1
413907,0.99994993,1
102459,0.999974,1
317546,0.99995875,1
27887,0.9996798,1
149619,0.9999106,1
497202,0.99929845,1
147666,0.99991107,1
342915,0.9996847,1
427332,0.9998778,1
220575,0.99983954,1
428482,0.99996614,1
215227,0.99953675,1
387678,0.9999236,1
188674,0.9991148,1
6942,0.9999523,1
112560,0.9699196,1
87451,0.99697554,1
37438,0.99990463,1
476293,0.9999702,1
332314,0.99904066,1
174634,0.9998963,1
122517,0.99749976,1
308937,0.9998443,1
26216,0.9999347,1
485815,0.97946036,1
137584,0.9998647,1
468730,0.99888176,1
26217,0.9999645,1
402430,0.9999542,1
427856,0.999969,1
165990,0.9999088,1
480879,0.99607605,1
396345,0.9995957,1
153405,0.99952567,1
430609,0.99979335,1
363496,0.9997311,1
343452,0.999905,1
31639,0.9999324,1
396291,0.9998172,1
107128,0.99994755,1
29666,0.99990845,1
387503,0.9999374,1
460388,0.9998337,1
487949,0.99995184,1
224158,0.99992144,1
292780,0.99997497,1
498379,0.999918,1
448749,0.9999672,1
358463,0.9998153,1
233424,0.99988675,1
232404,0.9998814,1
485484,0.9999577,1
126895,0.9999472,1
74641,0.9996716,1
207911,0.99993706,1
202984,0.99994075,1
24963,0.99990654,1
183517,0.99986124,1
286512,0.9999268,1
199145,0.99985623,1
143807,0.99997854,1
287561,0.9999691,1
185409,0.99954057,1
63377,0.9999751,1
268784,0.99986887,1
356086,0.999974,1
230597,0.9996978,1
290070,0.99979955,1
439201,0.9994548,1
470157,0.99979,1
285178,0.999879,1
380517,0.9995097,1
473760,0.9997087,1
85852,0.9998697,1
28792,0.99986994,1
318974,0.9999454,1
116381,0.9982992,1
414964,0.99991894,1
100038,0.9999062,1
298452,0.9996406,1
393207,0.99993014,1
164595,0.9989712,1
228632,0.999972,1
446263,0.9993716,1
18218,0.99989104,1
33680,0.9987556,1
156352,0.99953496,1
330478,0.99992526,1
255008,0.9999678,1
463379,0.99997234,1
128346,0.999948,1
421159,0.9999032,1
272555,0.9998902,1
198325,0.9998952,1
116011,0.99917465,1
167581,0.9997886,1
117229,0.99996805,1
362456,0.9919424,1
248911,0.99994826,1
15285,0.99988306,1
399825,0.9999715,1
119062,0.9998487,1
323509,0.99997544,1
62542,0.9999161,1
268885,0.999908,1
378506,0.99977595,1
408383,0.99995255,1
142745,0.999701,1
133261,0.9999207,1
162233,0.9999418,1
46199,0.9998635,1
394091,0.99995637,1
293194,0.9996164,1
408345,0.9994492,1
44877,0.99313474,1
439598,0.99972004,1
292905,0.9569409,1
225033,0.9989956,1
488673,0.9999635,1
117249,0.9989691,1
327829,0.9999273,1
274145,0.9998204,1
464101,0.9999137,1
237502,0.99981827,1
325664,0.998979,1
465617,0.9999697,1
254546,0.99960786,1
461512,0.99987066,1
407172,0.99957603,1
386949,0.99995375,1
113453,0.99989927,1
248631,0.9998306,1
460019,0.999936,1
148176,0.99986756,1
426117,0.99975044,1
341443,0.9999701,1
286470,0.99793684,1
455737,0.9999654,1
396302,0.99972945,1
410213,0.99841785,1
249273,0.9999181,1
246765,0.99993455,1
34499,0.9997814,1
101692,0.9999348,1
283530,0.99985015,1
128325,0.9999193,1
169830,0.9998721,1
159432,0.9998845,1
389745,0.97677076,1
6839,0.99894005,1
184351,0.99991286,1
8890,0.99995756,1
38445,0.99913305,1
479987,0.9998647,1
86209,0.999869,1
36854,0.99990606,1
396068,0.9999763,1
350939,0.99991167,1
77918,0.999948,1
405240,0.99993324,1
218380,0.99997103,1
378288,0.9999647,1
378154,0.9979468,1
474487,0.99973017,1
306409,0.99640864,1
178717,0.99996793,1
299694,0.99955076,1
4950,0.99975294,1
141757,0.9995609,1
421051,0.9999323,1
78199,0.99993086,1
72922,0.99955446,1
147944,0.9999372,1
260681,0.9998061,1
220708,0.9999217,1
367679,0.9999218,1
29655,0.9999658,1
381828,0.9985892,1
438806,0.999931,1
472262,0.9999114,1
196323,0.9986582,1
325175,0.999866,1
420950,0.99997437,1
178628,0.9998677,1
477363,0.9999614,1
494072,0.9999758,1
409122,0.9994431,1
11171,0.99994195,1
369239,0.9999565,1
357954,0.9995616,1
255860,0.9999763,1
68056,0.99878246,1
235634,0.9999181,1
101700,0.9998853,1
159341,0.99969673,1
57747,0.9998976,1
431042,0.9996762,1
491353,0.9998975,1
281262,0.9999372,1
186671,0.9999236,1
266982,0.9997892,1
195442,0.999972,1
220705,0.99981827,1
220491,0.9998216,1
203703,0.99946684,1
62559,0.9982936,1
221477,0.9993229,1
95486,0.9997625,1
120116,0.9999052,1
326522,0.9998559,1
286958,0.9996685,1
349735,0.9983789,1
371591,0.99993515,1
90911,0.999463,1
497554,0.9998727,1
252596,0.9999778,1
413287,0.9996094,1
360651,0.9998828,1
475473,0.99994314,1
277261,0.9963695,1
308088,0.99996996,1
315370,0.9999769,1
28031,0.99987066,1
492786,0.9995995,1
208900,0.99993396,1
389417,0.9988217,1
411839,0.98490244,1
131412,0.9995478,1
142104,0.9999211,1
334558,0.9999162,1
248597,0.99993944,1
239688,0.99991524,1
18489,0.99997115,1
284630,0.99990225,1
480124,0.99997234,1
142384,0.99991477,1
458361,0.9999007,1
440021,0.999678,1
192815,0.9999423,1
357542,0.9999558,1
297890,0.99996877,1
171043,0.9988619,1
373361,0.9999275,1
381909,0.99983835,1
239775,0.9999423,1
250140,0.9987698,1
100779,0.9999143,1
240214,0.99994445,1
279007,0.9999478,1
486567,0.9856231,1
359043,0.9998136,1
271068,0.9998878,1
230219,0.9999465,1
410042,0.99997246,1
147310,0.99988556,1
3818,0.9999734,1
130941,0.9999349,1
248903,0.99994504,1
227294,0.99995816,1
60880,0.9990746,1
415055,0.999895,1
345893,0.999589,1
108993,0.9999441,1
82545,0.99960846,1
464630,0.9998723,1
3920,0.9999621,1
21129,0.9997266,1
90602,0.9992854,1
410219,0.99880743,1
179342,0.999627,1
362382,0.9997615,1
23588,0.99964356,1
454651,0.9998011,1
448397,0.99996066,1
437781,0.9989492,1
223313,0.9999045,1
254788,0.93990606,1
217398,0.99975663,1
475339,0.9997985,1
370094,0.99966156,1
210128,0.9990783,1
434352,0.9991455,1
211023,0.99986637,1
163863,0.9998252,1
40851,0.9997634,1
38215,0.99958485,1
192722,0.9999671,1
182823,0.9987489,1
430892,0.9999001,1
453050,0.9984937,1
353341,0.99982303,1
240726,0.99996436,1
244308,0.9999188,1
330565,0.9999709,1
379767,0.99990547,1
188417,0.9996176,1
378824,0.9998374,1
102634,0.9998123,1
65516,0.99872535,1
440510,0.9999484,1
353190,0.9998386,1
197682,0.99991226,1
95910,0.99984884,1
133643,0.9984432,1
26870,0.9968971,1
47395,0.9997701,1
137341,0.99944264,1
306840,0.99974424,1
349281,0.9999056,1
371537,0.99993825,1
419513,0.99996793,1
269238,0.9999709,1
313867,0.9999645,1
202596,0.99996936,1
325144,0.999899,1
354366,0.9999286,1
477069,0.9998369,1
299654,0.9999263,1
44212,0.99977356,1
252098,0.99981445,1
279314,0.9996942,1
287342,0.9997253,1
38556,0.9997305,1
311171,0.99969625,1
374452,0.99980384,1
220635,0.99987817,1
341154,0.99986255,1
165283,0.999318,1
464749,0.9999182,1
353575,0.99943775,1
315547,0.9992347,1
227629,0.9996586,1
469356,0.9986584,1
198679,0.9999279,1
180603,0.9998745,1
262806,0.99993515,1
361551,0.99992335,1
476138,0.9998497,1
219364,0.99970967,1
270227,0.99968684,1
333094,0.9999032,1
8860,0.99972934,1
261344,0.99985564,1
24501,0.9999205,1
362612,0.9996692,1
251334,0.9999435,1
225786,0.99990034,1
74048,0.99991715,1
250102,0.9999424,1
265515,0.9998678,1
318606,0.999874,1
442120,0.99924743,1
232257,0.9996302,1
415621,0.99995005,1
126775,0.9998785,1
238866,0.99990916,1
314682,0.99988353,1
251682,0.9999442,1
30144,0.9998093,1
459340,0.9999443,1
497128,0.9997389,1
403204,0.999977,1
100690,0.999956,1
401813,0.99974793,1
242096,0.99990034,1
171058,0.99989414,1
253323,0.99995387,1
458049,0.9999269,1
185801,0.99995637,1
119931,0.99955267,1
277721,0.9991283,1
269758,0.99991894,1
370621,0.99895644,1
246781,0.9997353,1
87969,0.99997306,1
198259,0.9999355,1
497709,0.99997723,1
63746,0.99994946,1
279484,0.99996233,1
92113,0.9996025,1
82862,0.9987451,1
228680,0.99996793,1
448235,0.967318,1
81717,0.999863,1
214952,0.9998486,1
331281,0.9990182,1
474514,0.9998493,1
448400,0.999944,1
330138,0.99964666,1
342310,0.9999163,1
244730,0.9998722,1
70038,0.9997291,1
247010,0.9998492,1
303022,0.99985206,1
409931,0.9999021,1
460466,0.9999137,1
381625,0.9996037,1
190948,0.9998241,1
245,0.99988973,1
220642,0.9999708,1
34697,0.9991942,1
450543,0.99991333,1
191867,0.99995387,1
261673,0.9998293,1
26287,0.99987173,1
271000,0.998444,1
333015,0.9998367,1
322949,0.9999186,1
323560,0.99996936,1
384921,0.9999019,1
242451,0.99994576,1
389097,0.9999474,1
460879,0.99986386,1
209279,0.99968743,1
175716,0.99993527,1
232639,0.99829,1
133816,0.9994672,1
184274,0.99996626,1
17584,0.99994504,1
222794,0.9996269,1
403289,0.9993857,1
266546,0.999905,1
87866,0.99995923,1
440163,0.99887663,1
448370,0.99975234,1
344338,0.99992776,1
45927,0.99993515,1
168656,0.99973696,1
276495,0.9970258,1
188294,0.9995604,1
95523,0.9933124,1
38588,0.9993013,1
97713,0.9999484,1
139002,0.998919,1
180971,0.9999615,1
212868,0.9999758,1
269859,0.9999145,1
360123,0.99982774,1
324502,0.99995863,1
57562,0.99970216,1
218958,0.99959534,1
96284,0.9998925,1
234949,0.99974734,1
50823,0.9988147,1
82464,0.99992216,1
427288,0.99980766,1
489248,0.99986136,1
320143,0.9996661,1
458264,0.9997867,1
127970,0.9998299,1
122419,0.99982697,1
12943,0.9999411,1
10251,0.9998117,1
366485,0.9988281,1
44084,0.9991898,1
396086,0.9998977,1
375863,0.9998965,1
139080,0.999666,1
116288,0.9999136,1
336751,0.9999058,1
310692,0.99991214,1
249401,0.99992704,1
367076,0.9633858,1
478455,0.99989545,1
133742,0.9997751,1
188520,0.99992764,1
191698,0.99994457,1
231721,0.99963033,1
385365,0.999915,1
341373,0.9999261,1
275288,0.99994993,1
475964,0.99987805,1
255662,0.99995756,1
215243,0.999944,1
482484,0.99992645,1
487525,0.99986374,1
481844,0.9996755,1
126112,0.99959236,1
432511,0.99994075,1
286728,0.99974626,1
53177,0.9999484,1
493225,0.99993885,1
400176,0.9998919,1
242147,0.9999573,1
438690,0.99988353,1
333062,0.9999441,1
114108,0.9999584,1
392224,0.99968326,1
487596,0.99982375,1
41844,0.9999163,1
197849,0.9996245,1
218009,0.9997155,1
366651,0.9999709,1
464554,0.9999615,1
96892,0.9998808,1
476064,0.9998832,1
97308,0.9997062,1
40614,0.99986863,1
252822,0.99995184,1
363113,0.9998615,1
40211,0.99994147,1
380816,0.99957925,1
215860,0.9761562,1
49776,0.99984896,1
48253,0.9999708,1
158310,0.9992811,1
94340,0.9656957,1
52601,0.9999075,1
486028,0.99993443,1
269894,0.99997437,1
162950,0.9999597,1
131217,0.99988747,1
85449,0.999746,1
59615,0.9999056,1
188676,0.9999745,1
373448,0.99977654,1
37173,0.9999473,1
252877,0.9999603,1
3092,0.9996655,1
137426,0.9869278,1
147881,0.999972,1
134135,0.99996793,1
386126,0.9996457,1
128968,0.99976915,1
375732,0.9995914,1
376522,0.99994195,1
349393,0.999941,1
494368,0.99995613,1
469575,0.99993646,1
125717,0.9990827,1
170078,0.99988914,1
428120,0.99969757,1
165571,0.99962854,1
473330,0.9998703,1
447119,0.99993014,1
185374,0.99994075,1
357752,0.9999757,1
275043,0.9999145,1
36355,0.9997967,1
120302,0.9999263,1
145330,0.9999696,1
185058,0.99993014,1
12088,0.9999628,1
469278,0.999959,1
59342,0.8950124,1
453195,0.99993324,1
255360,0.99990726,1
304303,0.99994624,1
302880,0.99979025,1
145685,0.9998574,1
107854,0.9997707,1
187776,0.99985087,1
296190,0.99993944,1
54507,0.9999225,1
78341,0.99997556,1
32432,0.9999689,1
130885,0.99965775,1
414892,0.9998375,1
391801,0.99985814,1
424858,0.9999665,1
39079,0.9987369,1
58791,0.999772,1
94827,0.9970636,1
135724,0.9996635,1
146580,0.99966216,1
76532,0.99994063,1
367052,0.9999684,1
45083,0.99908006,1
496083,0.9999355,1
165310,0.9999285,1
349490,0.99982005,1
171478,0.99991786,1
332277,0.9996697,1
59291,0.9999219,1
244835,0.9969446,1
198645,0.9996346,1
14335,0.99992096,1
49590,0.999064,1
200776,0.9997818,1
231267,0.9999701,1
343733,0.99993515,1
26109,0.99989605,1
8555,0.99994206,1
132104,0.99980086,1
7967,0.9999417,1
380385,0.9998467,1
24672,0.99969363,1
68881,0.9998024,1
368002,0.999859,1
211416,0.9998416,1
429982,0.9997856,1
327790,0.9998615,1
278162,0.99995613,1
214927,0.99976164,1
165676,0.9998325,1
92993,0.9999682,1
331577,0.9999107,1
128423,0.9999416,1
114651,0.9979614,1
134094,0.9999201,1
41803,0.99993014,1
469387,0.9997595,1
254569,0.9998479,1
469414,0.9999176,1
242767,0.9993901,1
190887,0.99990165,1
229331,0.9997788,1
353092,0.9999397,1
116374,0.99994123,1
304259,0.99986386,1
481853,0.99987006,1
